Date,Open,High,Low,Close,Volume
2010-06-11,7.594993047458655,7.767251327566423,7.568679373322917,7.756542682647705,545759200
2010-06-14,7.831503932823877,7.929106434734631,7.771840438955243,7.780101299285889,602960400
2010-06-15,7.821711536343158,7.950523255290578,7.817427916155278,7.945627689361572,585074000
2010-06-16,7.9887701531433715,8.192237657048667,7.974389834009118,8.176939010620117,783678000
2010-06-17,8.27943624284283,8.349808368301845,8.245780044450127,8.318293571472168,872855200
2010-06-18,8.329924310399086,8.414064844461265,8.30452895942317,8.385610580444336,784621600
2010-06-21,8.496366061306373,8.53675366452135,8.222220896473846,8.266280174255371,776490400
2010-06-22,8.327167541202023,8.443740348979672,8.3069733311121,8.378875732421875,717262000
2010-06-23,8.40121134648241,8.40365912952429,8.196825547570775,8.290757179260254,768457200
2010-06-24,8.291674902337892,8.358987297051572,8.202944407568149,8.230481147766113,714277200
2010-06-25,8.262914772436035,8.269339794334496,8.132879159473525,8.160109519958496,549942400
2010-06-28,8.167150270883461,8.253432202348796,8.093412006385792,8.209067344665527,584948000
2010-06-29,8.081170943767647,8.089431802899586,7.780712116091859,7.83792781829834,1133344800
2010-06-30,7.8544494303416466,7.893001195125371,7.649452508582663,7.695959568023682,739452000
2010-07-01,7.7807127723315785,7.796011417400508,7.441702967775017,7.602640628814697,1022896000
2010-07-02,7.664141274832095,7.6776032677913575,7.441092301969886,7.555522918701172,693842800
2010-07-06,7.679745986263094,7.734819487531164,7.53165833496291,7.607231616973877,615235600
2010-07-07,7.6641377030619715,7.917477471797029,7.641495715017136,7.914417743682861,654556000
2010-07-08,8.030991954229886,8.043842814595946,7.798763859653757,7.89667272567749,738144400
2010-07-09,7.859955295635599,7.952051068103912,7.807023225490422,7.943483829498291,433322400
2010-07-12,7.910136018192253,8.011716564852767,7.797846829076684,7.872196197509766,562878400
2010-07-13,7.8425172477982965,7.844965030879305,7.53991700905362,7.704220771789551,1190924000
2010-07-14,7.630179034810119,7.826609595193205,7.6185528790425945,7.732677936553955,812047600
2010-07-15,7.594991147062435,7.862404906741385,7.566536077869792,7.693511962890625,824866000
2010-07-16,7.746444786016279,7.801212710980089,7.600499385590596,7.646088123321533,1039858400
2010-07-19,7.645474391439146,7.645474391439146,7.330941668891662,7.513909339904785,1024478000
2010-07-20,7.431912405076737,7.737877976773926,7.343488272337517,7.706975936889648,1074950800
2010-07-21,8.110850605621453,8.112686443218577,7.771534384749441,7.7788777351379395,1185671200
2010-07-22,7.8841279607350785,7.9551120290057264,7.811614436699109,7.9251275062561035,645318800
2010-07-23,7.86608065278374,7.966743739373427,7.8412972453052365,7.953280925750732,533388800
2010-07-26,7.9551132429654015,7.958172971979931,7.8850474910754045,7.933084011077881,420551600
2010-07-27,7.98173221600509,8.10197670278616,7.964292169700835,8.079947471618652,584771600
2010-07-28,8.067401274334825,8.138386160213654,7.9627610081858995,7.984484672546387,519985200
2010-07-29,7.976835335551662,8.036192432680169,7.835784715390032,7.897284030914307,643806800
2010-07-30,7.829361136332428,7.94593395068224,7.7990710450154,7.870972633361816,448210000
2010-08-02,7.968576838481116,8.034358976254639,7.943487058081351,8.011717796325684,428055600
2010-08-03,7.986015283898438,8.054857137169101,7.9373668230493,8.014163970947266,417653600
2010-08-04,8.04200773079504,8.086066193572172,7.964597814006389,8.04629135131836,420375200
2010-08-05,8.00804717959725,8.052412035032496,7.9719431859013055,8.007129669189453,289097200
2010-08-06,7.948379196053192,8.000699319277963,7.88259708665811,7.957864761352539,444897600
2010-08-09,8.000397548118336,8.020897326909648,7.94195794119215,8.008658409118652,303128000
2010-08-10,7.9505245952253185,7.9688821535359535,7.880152457169779,7.937061786651611,451920000
2010-08-11,7.814370294811235,7.82324310194185,7.64333509061877,7.654962062835693,620054400
2010-08-12,7.547871750433613,7.743995861819973,7.530431705769177,7.703914642333984,534920400
2010-08-13,7.699632511024145,7.706669479717997,7.621305077066221,7.621610641479492,354869200
2010-08-16,7.575104222171809,7.649453597976274,7.545731639348033,7.576940059661865,318430000
2010-08-17,7.651593519786404,7.790807477744847,7.624667911348977,7.709421157836914,422640400
2010-08-18,7.721355042905356,7.792032734900461,7.697489158516011,7.743078708648682,339696000
2010-08-19,7.736044285261518,7.755626557884289,7.608762781283036,7.64547872543335,426706000
2010-08-20,7.630483658244472,7.769085704246709,7.618551123749514,7.638132572174072,384230000
2010-08-23,7.703918344163442,7.710343368858595,7.503816080902059,7.520644187927246,414041600
2010-08-24,7.4248737784567345,7.434971292341908,7.301875944664073,7.341039657592773,602565600
2010-08-25,7.283213095375815,7.465262498659743,7.257512185774866,7.431606292724609,596867600
2010-08-26,7.509932777726112,7.519111964639726,7.351748466491699,7.351748466491699,466505200
2010-08-27,7.396726549388825,7.423040223139386,7.207333786569639,7.392749309539795,548391200
2010-08-30,7.366434368028066,7.519111150584791,7.363986585116111,7.419672012329102,383289200
2010-08-31,7.399785941696504,7.482702564984371,7.35389081821692,7.438032150268555,420786800
2010-09-01,7.5717398054676535,7.6938201663069865,7.535330245962065,7.659246444702148,697037600
2010-09-02,7.687701906430364,7.715544223785401,7.605396395307967,7.7155442237854,415427600
2010-09-03,7.80488488257913,7.917786033168654,7.786832888380866,7.91748046875,520788800
2010-09-07,7.85230887848147,7.940733005352231,7.840376343712764,7.8881072998046875,342557600
2010-09-08,7.948380730957681,8.089431359302173,7.927575393576685,8.044454574584961,526551200
2010-09-09,8.109320043092803,8.154603213959945,8.044455424211716,8.049044609069824,438575200
2010-09-10,8.052714932364117,8.092796148847473,7.9979470195722095,8.059446334838867,387542400
2010-09-13,8.133187175255125,8.208454891531977,8.131351337442652,8.170515060424805,388780000
2010-09-14,8.145118380644357,8.235684730549147,8.124006657761726,8.201722145080566,408150400
2010-09-15,8.205088414525717,8.272706388327379,8.194990899504152,8.267810821533203,429368800
2010-09-16,8.268421777137958,8.465157850522987,8.24578060044361,8.462098121643066,652103200
2010-09-17,8.496367655380467,8.50462933321376,8.373675366822008,8.425383567810059,634477200
2010-09-20,8.447107367138774,8.682701630863077,8.440070397966812,8.665873527526855,658677600
2010-09-21,8.685147238337887,8.791928909002465,8.65240855018743,8.682393074035645,668074400
2010-09-22,8.649961629420055,8.811205669282112,8.640782442525998,8.804168701171875,585289600
2010-09-23,8.760720887010594,8.957456955069448,8.75062419048873,8.8399658203125,786116800
2010-09-24,8.937264888433585,8.98101779119985,8.889839493548735,8.943995475769043,649488000
2010-09-27,8.994787227128198,9.017734790714975,8.90391530017353,8.908504486083984,482834800
2010-09-28,8.927168439689924,8.927168439689924,8.414063629727192,8.776939392089844,1035042400
2010-09-29,8.788257883466379,8.867197254681303,8.75062444369882,8.79254150390625,469644000
2010-09-30,8.842413858707971,8.873010330545371,8.605290180696798,8.681781768798828,673391600
2010-10-01,8.75521316604642,8.76836959105111,8.608349455362521,8.644147872924805,448142800
2010-10-04,8.616001811490184,8.655777480007176,8.498816208190117,8.525435447692871,435302000
2010-10-05,8.628238726054809,8.856183243490596,8.622731213430846,8.84057903289795,501967200
2010-10-06,8.860464644099482,8.933896493316894,8.727981260959563,8.848226547241211,670868800
2010-10-07,8.883412123475505,8.887695743295362,8.778466297448315,8.849143981933594,408399600
2010-10-08,8.925332489925516,9.010697719633132,8.87301233966312,8.997540473937988,658403200
2010-10-11,9.018038918619826,9.094530512718443,9.013755297844387,9.037009239196777,427753200
2010-10-12,9.038537533534559,9.163677579115836,8.949195905609756,9.134305000305176,558544000
2010-10-13,9.185095801252675,9.238945393612179,9.17285688616323,9.183259963989258,630092400
2010-10-14,9.230685267020352,9.254550336321772,9.191215988249988,9.249654769897461,435296400
2010-10-15,9.406616165094436,9.637926800474057,9.329207055543305,9.629971504211426,922194000
2010-10-18,9.744095527270316,9.760311681160575,9.6162013163839,9.729714393615723,1093010800
2010-10-19,9.283006348412874,9.6002933347977,9.17958994827017,9.469339370727539,1232784000
2010-10-20,9.454344188239736,9.614976251673461,9.389173199246825,9.5011568069458,721624400
2010-10-21,9.557151621440724,9.629971545817385,9.38703475494457,9.470257759094238,551460000
2010-10-22,9.456486576240705,9.486164716544733,9.371733324088233,9.40753173828125,372778000
2010-10-25,9.457101178280425,9.53389834105342,9.437213346368553,9.449451446533203,392462000
2010-10-26,9.389174680060579,9.476987672923357,9.351847621957473,9.425278663635254,392929600
2010-10-27,9.413041071733334,9.48188293232861,9.350317852177675,9.418548583984375,399002800
2010-10-28,9.422220449483298,9.423749905519879,9.206514042213245,9.339303016662598,551051200
2010-10-29,9.30840256399483,9.358886877058284,9.205598100101042,9.208963394165039,430511200
2010-11-01,9.246904248540481,9.350320669811227,9.246292302550405,9.306873321533203,423889200
2010-11-02,9.3931526748013,9.490755982374019,9.3931526748013,9.465360641479492,433930000
2010-11-03,9.526860959579645,9.573061644414336,9.43996628538642,9.570613861083984,508348400
2010-11-04,9.651691466888126,9.79641374913561,9.638840608630467,9.737974166870117,642488000
2010-11-05,9.729412109937515,9.777755023542246,9.69147227760588,9.703099250793457,361253200
2010-11-08,9.705239449905989,9.78387245311949,9.691776640515771,9.748686790466309,281758400
2010-11-09,9.823034817034298,9.830684548004484,9.622627062133235,9.67096996307373,383544000
2010-11-10,9.688102828046832,9.753273001997742,9.593559260746837,9.730631828308105,384227200
2010-11-11,9.63792550364214,9.741953835873641,9.614977945250079,9.688409805297852,361284000
2010-11-12,9.66852343314807,9.68382208005441,9.290043487365725,9.424668312072754,795846800
2010-11-15,9.437826004366018,9.501466744479202,9.370819153265256,9.394378662109375,403606000
2010-11-16,9.353989799860004,9.41151107323676,9.158171221418813,9.227625846862793,657650000
2010-11-17,9.215693005454991,9.30105740245563,9.110440778359605,9.19427490234375,479449600
2010-11-18,9.338079602449506,9.474846640217184,9.322475391799887,9.436906814575195,494491200
2010-11-19,9.42283228695008,9.435988713378409,9.33930290927181,9.384892463684082,384843200
2010-11-22,9.383363500224819,9.587748527526855,9.35858009992829,9.587748527526855,393075200
2010-11-23,9.498708761513841,9.53848441235158,9.379688190338722,9.446083068847656,519447600
2010-11-24,9.546135466777734,9.650163792249415,9.538485736466086,9.631805419921875,413725200
2010-11-26,9.599372432197237,9.720535229921289,9.574895421178855,9.637924194335938,237585600
2010-11-29,9.65322377954455,9.713804775814141,9.527165403903188,9.695140838623047,445785200
2010-11-30,9.593258529545437,9.618348317808282,9.511565773720973,9.520133018493652,501858000
2010-12-01,9.64618775766814,9.722067411821119,9.637926896898271,9.68076229095459,461750800
2010-12-02,9.715332206127197,9.760309801648425,9.634557833614323,9.734302520751953,462837200
2010-12-03,9.699426160542428,9.749604087683927,9.678926382473076,9.7125825881958,342092800
2010-12-06,9.749297212988214,9.862198350900263,9.74256580934491,9.79549789428711,448481600
2010-12-07,9.907174595269407,9.912988488422577,9.733386086766844,9.736140251159668,391454000
2010-12-08,9.779589996419233,9.822119011159877,9.702486446661208,9.821812629699707,321935600
2010-12-09,9.85608289847572,9.867404308621651,9.760928149680439,9.7835693359375,294151200
2010-12-10,9.780200218087787,9.823034789719706,9.748073472346766,9.808042526245117,262511200
2010-12-13,9.924617889544896,9.945729616393754,9.82150785612746,9.842007637023926,439815600
2010-12-14,9.843843954038872,9.868627357808434,9.760315370014842,9.799784660339355,351008000
2010-12-15,9.790907638560538,9.88269704533347,9.766124245456583,9.801921844482422,417312000
2010-12-16,9.824258448341656,9.870765510659187,9.793968357721692,9.829154014587402,322030800
2010-12-17,9.840780636544974,9.84567620261766,9.797945250426004,9.809572219848633,386929200
2010-12-20,9.839862292746382,9.890346592259975,9.736752292074536,9.858526229858398,385610400
2010-12-21,9.882698588418275,9.92522759699168,9.853631570744014,9.919414520263672,256354000
2010-12-22,9.924307818223236,9.96591930707184,9.89952442691473,9.948784828186035,265921600
2010-12-23,9.94389085973255,9.94848086153684,9.8878990470498,9.901056289672852,223157200
2010-12-27,9.878110237194356,9.957355184302736,9.837416245611726,9.934102058410645,249816000
2010-12-28,9.971734925214628,9.99468248535117,9.945727635925405,9.958272933959961,175924000
2010-12-29,9.981215894897522,9.988253677790425,9.946947758389848,9.95276165008545,163139200
2010-12-30,9.95857850297656,9.959496013214224,9.884229127074821,9.90289306640625,157494400
2010-12-31,9.88116948139918,9.897385637544328,9.830990739865193,9.869236946105957,193508000
2011-01-03,9.963472864538934,10.104829066292647,9.938995851283787,10.083717346191406,445138400
2011-01-04,10.171533439741781,10.173369277719704,10.04027388388091,10.136347770690918,309080800
2011-01-05,10.083107029777041,10.22966438563747,10.081577573646399,10.21926212310791,255519600
2011-01-06,10.241291353843911,10.257507510506272,10.185605915027075,10.211000442504883,300428800
2011-01-07,10.218955276599063,10.291163250249872,10.155008980132651,10.284126281738281,311931200
2011-01-10,10.36704442387942,10.501669257739172,10.316253729714461,10.477804183959961,448560000
2011-01-11,10.552149988795563,10.55459777163616,10.386623167793447,10.453017234802246,444108000
2011-01-12,10.502276083175984,10.53838005770953,10.46403070748262,10.538074493408203,302590400
2011-01-13,10.56071999970761,10.606003177123313,10.520638770701574,10.576630592346191,296780400
2011-01-14,10.583056112104329,10.662301063537598,10.538691259921409,10.662301063537598,308840000
2011-01-18,10.08218754451849,10.548478756972653,9.974487546065788,10.422727584838867,1880998000
2011-01-19,10.658320969909473,10.665969883095736,10.307377852215206,10.367347717285156,1135612800
2011-01-20,10.293612927426533,10.350828647330644,10.100548476816499,10.178875923156738,764789200
2011-01-21,10.212221777166166,10.246184355134309,9.99376288057038,9.996516227722168,754401200
2011-01-24,10.001105724016565,10.324817657470703,9.996516539614749,10.324817657470703,574683200
2011-01-25,10.290548441271824,10.446896880206756,10.236698857438828,10.445672988891602,546868000
2011-01-26,10.493406332726254,10.574181543963773,10.448735106524905,10.520637512207031,506875600
2011-01-27,10.518493854454364,10.546336975923653,10.489427658574453,10.501053810119629,285026000
2011-01-28,10.530428029214601,10.537465814529053,10.204881028886582,10.283514022827148,592057200
2011-01-31,10.274336183607554,10.404066261128143,10.228441058912892,10.382036209106445,377246800
2011-02-01,10.442613033342393,10.575708351409753,10.432822720051123,10.55673885345459,426633200
2011-02-02,10.538997114519946,10.563474951171107,10.511460365304632,10.535019874572754,258955200
2011-02-03,10.519108996776096,10.532571806570793,10.358476874666867,10.508094787597656,393797600
2011-02-04,10.514213228306243,10.607839315142652,10.510235988542556,10.601719856262207,321840400
2011-02-07,10.644246585394148,10.808244780122546,10.636597671943871,10.766326904296875,485021600
2011-02-08,10.821402365977212,10.877699747597752,10.774589736094297,10.86790943145752,381040800
2011-02-09,10.867603199590635,10.984176020789649,10.857812066298543,10.958475112915039,482745200
2011-02-10,10.934913693540496,11.014770567937884,10.647612120918511,10.847713470458984,928550000
2011-02-11,10.854138696218753,10.947458378292406,10.817117204765387,10.918392181396484,367572800
2011-02-14,10.916557669554605,10.998862338387369,10.914109886316671,10.989683151245117,310416400
2011-02-15,10.989989360566163,11.01385442974521,10.939810621991374,11.011713027954102,284174800
2011-02-16,11.039252635723654,11.16469828917797,11.030073446343886,11.110542297363281,481157600
2011-02-17,10.930630367746245,11.023032540475132,10.908294756739213,10.962757110595703,530583200
2011-02-18,10.97530053450565,10.999471980409096,10.694117621568727,10.72593879699707,816057200
2011-02-22,10.468623468795196,10.568062623405078,10.33308114433028,10.360311508178711,872555600
2011-02-23,10.365205019886078,10.544807408405983,10.360309454227577,10.483001708984375,671854400
2011-02-24,10.525839262976138,10.560413794063598,10.352968241573114,10.490959167480469,499900800
2011-02-25,10.563776339558983,10.660767686403576,10.549701589048581,10.652506828308105,380018800
2011-02-28,10.746744759779258,10.863317559307635,10.74307308547728,10.80702018737793,403074000
2011-03-01,10.876170739185463,10.883819653770894,10.637823142187658,10.687695503234863,456136800
2011-03-02,10.707579793543532,10.84189900309203,10.659848850239724,10.77366828918457,602590800
2011-03-03,10.928796941505352,11.008348271240711,10.889939603958997,11.001311302185059,500788400
2011-03-04,11.016913680201963,11.02364508370848,10.945929604530974,11.014771461486816,453266800
2011-03-07,11.057605293162242,11.065866151431504,10.74888563859402,10.872801780700684,546123200
2011-03-08,10.85903870936089,10.93522475906787,10.777652344300558,10.885046005249023,356316800
2011-03-09,10.852305270445724,10.854447489503395,10.727165199352596,10.784380912780762,453306000
2011-03-10,10.68188142238641,10.70176925205334,10.55276331174459,10.606919288635254,507539200
2011-03-11,10.56592220419878,10.779791980585332,10.555824688578666,10.769695281982422,471080400
2011-03-14,10.806103932772647,10.907072544390655,10.748888222785682,10.817730903625488,435957200
2011-03-15,10.467094095269285,10.6427184643859,10.405900328940675,10.56898021697998,721081200
2011-03-16,10.464036241775107,10.494632721915249,9.982445405741933,10.097183227539062,1162011200
2011-03-17,10.3058478860261,10.390905888008692,10.117067129541493,10.23884105682373,659422400
2011-03-18,10.3150298039159,10.347767682294583,10.096875595791929,10.117375373840332,753214000
2011-03-21,10.280145046243755,10.394881984802907,10.257809440718525,10.38141918182373,409402000
2011-03-22,10.481165842097012,10.483001679213736,10.37652557749462,10.439555168151855,325922800
2011-03-23,10.380811781384672,10.409572419688708,10.278925655604754,10.378058433532715,372996400
2011-03-24,10.459445869044227,10.586421788199575,10.367962813337131,10.55490779876709,404712000
2011-03-25,10.649752738479265,10.771833041806644,10.617626815876596,10.7559232711792,448910000
2011-03-28,10.805185670469347,10.84098327376213,10.722269058227539,10.722269058227539,309355200
2011-03-29,10.637208709316933,10.738177299499512,10.588253869978276,10.738177299499512,352900800
2011-03-30,10.728389618555168,10.735732969370185,10.630480725406615,10.666891098022461,329406000
2011-03-31,10.597434597282996,10.702686822709016,10.588255410380908,10.663217544555664,274019200
2011-04-01,10.742770959678628,10.757456844570227,10.50381139131562,10.542363166809082,418661600
2011-04-04,10.534713007203997,10.54358663108938,10.353887490878764,10.439251899719238,460084800
2011-04-05,10.310747043691988,10.471684735161919,10.280456129236619,10.368880271911621,482731200
2011-04-06,10.440167495313416,10.52216577180554,10.315333017865937,10.342869758605957,402539200
2011-04-07,10.344706222193212,10.415996678288844,10.281371061042437,10.344094276428223,373447200
2011-04-08,10.400393290138977,10.40743025848288,10.217731141458723,10.251693725585938,377535200
2011-04-11,10.221094844752246,10.270355245592375,10.09748427063738,10.121349334716797,398946800
